text,label
cohomological properties of nonstandard multigraded modules,1
maximal subgroups of direct products,13
a stabilization theorem for fell bundles over groupoids,6
sharp approximations to the bernoulli periodic functions by trigonometric polynomials,0
cramer's theorem for nonnegative multivariate point processes with independent increments,17
equilibrium states for nonuniformly hyperbolic systems: statistical properties and analyticity,8
learning low-complexity autoregressive models via proximal alternating minimization,14
wedderburn polynomials over division rings,5
on a series of finite automata defining free transformation groups,13
noncrossing chords of a polygon with forbidden positions,2
associativity of $\sigma$-sets for nonantielement $\sigma$-set groups,9
endomorphisms of polynomial rings with invertible jacobians,1
automatic realization of hopf galois structures,13
from uncountable abelian groups to uncountable nonabelian groups,16
on the regularity of product of pure power complete intersections,1
scientific data interpolation with low dimensional manifold model,15
"m\""obius function of coordinate hyperplanes in complex ellipsoids",11
zaks' conjecture on rings with semiregular proper homomorphic images,1
on weak$^*$-extensible subspaces of banach spaces,12
several transformation formulas involving bilateral basic hypergeometric series,2
algebraic subgroups of acylindrically hyperbolic groups,13
cobordism of algebraic knots defined by brieskorn polynomials,7
on culler-shalen seminorms and dehn filling,7
multiplicity of the special fiber of blowups,1
commensurability invariants for nonuniform tree lattices,13
an interpolation proof of ehrhard's inequality,17
boundary blow up under sobolev mappings,0
intersective polynomials arising from sums of powers,18
"irreducibility criterion for singular hypersurfaces of $({\mathbb c}^n,0)$",11
vector bundles over multipullback quantum complex projective spaces,6
exchangeable optimal transportation and log-concavity,17
pseudospectra of matrix pencils for transient analysis of differential-algebraic equations,15
extension quiver for lie superalgebra $\mathfrak{q}(3)$,10
riemann surface of complex logarithm and multiplicative calculus,11
schur multiplier norms for loewner matrices,12
global nonisentropic rotational supersonic flows in a semiinfinite divergent duct,19
the concentration index of subharmonic functions of infinite order,11
eversible and reversible semigroups and semirings,5
$l^p$ improving multilinear radon-like transforms,0
inaccessibility and subinaccessibility. in two parts. part ii (in russian),9
regular maximal monotone multifunctions and enlargements,12
the triangulation complexity of fibred 3-manifolds,7
first passage times over stochastic boundaries for subdiffusive processes,17
uniformly pom-based cuntz semigroups and approximate intertwinings,6
self-commuting lattice polynomial functions,5
optimal control of nonlocal thermistor equations,14
subgraphs in preferential attachment models,17
when does nip transfer from fields to henselian expansions?,9
order 1 strongly minimal sets in differentially closed fields,9
cohomology over complete intersections via exterior algebras,1
constructing subdivision rules from alternating links,7
laplace transformations of submanifolds,4
sum-of-squares optimization without semidefinite programming,14
poisson-lie groupoids and the contraction procedure,4
monotonicity of the overrotation intervals for bimodal maps,8
on the associativity of infinite matrix multiplication,5
dimension and measures on subselfaffine sets,8
feldman-katok pseudometric and the gikn construction of nonhyperbolic ergodic measures,8
"families of geometries, real algebras, and transitions",7
multiplicative mimicry and improvements of the polyavinogradov inequality,18
horseshoes for diffeormorphisms preserving hyperbolic measures,8
outlierrobust subsampling techniques for persistent homology,16
topological factors of rank-one subshifts,8
a bgg-type resolution for tensor modules over general linear superalgebra,10
nonweight modules over the superbms$_3$ algebra,10
on the set of fixed points of a polynomial automorphism,3
sesquilinear forms over rings with involution,10
determinantal singularities and newton polyhedra,3
on the nonlinear dysthe equation,19
periodicity of multidimensional continued fractions,18
nonweight representations of cartan type s lie algebras,10
the noncommutative schemes of generalized weyl algebras,5
superlensing using hyperbolic metamaterials: the scalar case,19
sharp hardy space estimates for multipliers,0
entry-exit decisions with implementation delay under uncertainty,14
supercritical minimum mean-weight cycles,17
subgroups of free idempotent generated semigroups need not be free,13
on the variety of strict pseudosemilattices,5
on semifredholm band-dominated operators,12
on strong multiplicity one for automorphic representations,18
multilevel monte carlo methods,15
phase transition in one-dimensional subshifts,8
on dependent elements of semiprime rings,5
minimal n-noids in hyperbolic and antide sitter 3-space,4
vaught's conjecture for monomorphic theories,9
iterative forcing and hyperimmunity in reverse mathematics,9
nonthreecolorable common graphs exist,2
frobenius numbers of pythagorean triples,18
anisotropic spline approximation with nonuniform b-splines,0
products of nonsigmalower porous sets,12
weak limits in nonlinear conductivity,14
hyperpolar actions on reducible symmetric spaces,4
on minimal log discrepancies,3
quasi-socle ideals in gorenstein numerical semigroup rings,1
prescribed subintegral extensions of local noetherian domains,1
entropy dissipation semidiscretization schemes for fokker-planck equations,15
the socle module of a monomial ideal,1
energy noncollapsing and refined blowup for a semilinear heat equation,19
braid groups on triangulated surfaces and singular homology,16
nice banach modules and invariant subspaces,12
accelerated first-order methods for hyperbolic programming,14
multiparticle processes with reinforcements,17
periodicities in cluster algebras and cluster automorphism groups,10
transformation formulas and three-term relations for basic hypergeometric series,0
the minimum modulus of gaussian trigonometric polynomials,17
normal surface singularities admitting contracting automorphisms,8
"multidimensional exact classes, smooth approximation and bounded 4-types",9
traceless af embeddings and unsuspended $e$-theory,6
directly indecomposables in semidegenerate varieties of connected po-groupoids,9
transform methods for heavy-traffic analysis,17
sequential subspace optimization for nonlinear inverse problems,15
a low complexity algorithm for nonmonotonically evolving fronts,15
on the classification of homogeneous hypersurfaces in complex space,11
"oka's lemma, convexity, and intermediate positivity conditions",11
asymptotically good 4-quasi transitive algebraic geometry codes over prime fields,18
orthogonal polynomials and lie superalgebras,10
upper bounds for geodesic periods over hyperbolic manifolds,18
quasioptimality of maximum-volume cross interpolation of tensors,15
nilpotency of self homotopy equivalences with coefficients,16
